ohe__app_E,ohe__app_E2,ohe__app_G,ohe__app_S,ohe__approach_FN,ohe__approach_FQ,ohe__approach_FS,ohe__cat_req_hbmlmp,ohe__cat_req_lblllp,ohe__cat_req_mbclcp,ohe__cat_req_mbmlhp,rec_serv,env_car,rtt,ncars,pdr,bc_rtt,rtt_change,pdr_change,rtt_mam,pdr_mam,rtt_masd,log_rtt,log_pdr,log2_rtt,log2_pdr,rtt_sqrd,pdr_sqrd
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,278900.363636364,496791.272727273,2053.72727272727,11,0.5614035087719302,82.28243106202933,-1376.0,-0.02009428858489748,2744.3333333333303,0.569467829844957,0.010617903380240944,7.62741160305885,-0.5773153650348228,11.004028894551942,-0.8328900141647406,4217795.71074379,0.3151738996614348
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,287616.0,494612.363636364,4788.0,11,0.5814977973568277,125.30099234883663,2734.27272727273,0.02009428858489748,3423.81818181818,0.5747997011618621,0.011601442923681683,8.473868066677865,-0.5421480948950327,12.225207436943501,-0.7821543679324627,22924944.0,0.3381396883308423
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,278900.363636364,494612.363636364,2741.54545454545,11,0.5638766519823791,95.01844310911959,-2046.45454545455,-0.017621145374448588,3194.42424242424,0.5689259860370458,0.010957506068006861,7.916277074880081,-0.572919753561785,11.420773678232482,-0.8265484872909142,7516071.479338818,0.3179568786508571
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,288705.454545455,495701.818181818,4114.45454545455,11,0.5824175824175836,116.23715822248688,1372.9090909090996,0.01854093043520444,3881.3333333333335,0.5759306772522637,0.01044921743697337,8.322261551580333,-0.5405675929647262,12.006485469445837,-0.7798741856354943,16928736.206611603,0.33921024030914276
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,278900.363636364,495701.818181818,4103.18181818182,11,0.5626373626373635,116.0792233683443,-11.272727272729753,-0.019780219780220043,3653.0606060606065,0.5696438656791089,0.011079703922337954,8.319518004933885,-0.5751199744713864,12.002527368304559,-0.8297227350860563,16836101.033057865,0.3165608018355281
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,287616.0,495701.818181818,2731.54545454545,11,0.5802197802197804,94.84587636668068,-1371.6363636363699,0.017582417582416854,3649.7272727272734,0.575091575091576,0.010841500796317577,7.912622828570626,-0.5443483158046339,11.415501715203645,-0.7853286157276048,7461340.570247909,0.33665499335829024
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,276721.454545455,495701.818181818,4107.45454545455,11,0.5582417582417594,116.13911192505341,1375.9090909090996,-0.021978021978021012,3647.39393939394,0.567032967032968,0.011629676092609018,8.320558783618798,-0.5829631519324118,12.004028894551945,-0.8410380483138898,16871182.84297524,0.31163386064485094
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,286526.545454545,495701.818181818,4108.27272727273,11,0.5780219780219773,116.15057630168576,0.8181818181801646,0.019780219780217934,3649.09090909091,0.5721611721611725,0.012104550653391923,8.320757958151672,-0.5481433867731871,12.004316242662794,-0.7908037457937581,16877904.801652912,0.3341094070764392
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,284347.636363636,495701.818181818,2742.09090909091,11,0.5736263736263731,95.02784655119689,-1366.1818181818198,-0.004395604395604158,3652.6060606060632,0.56996336996337,0.010386407969804631,7.916476013872781,-0.5557770116282579,11.42106068653069,-0.8018167385161753,7519062.553719013,0.32904721651974345
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,283258.181818182,496791.272727273,3419.54545454545,11,0.5701754385964913,106.04658618683081,677.45454545454,-0.0034509350298818076,3423.30303030303,0.5739412634149473,0.003932735933613603,8.13726291319595,-0.5618111784988582,11.739588851277476,-0.8105222011362869,11693291.115702448,0.32510003077870125
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,282168.727272727,494612.363636364,4774.09090909091,11,0.5704845814977964,125.1206892875415,1354.54545454546,0.0003091429013050151,3645.2424242424236,0.571428797906887,0.001909423110763508,8.470958849258505,-0.561269136341812,12.221010323399726,-0.8097401996043636,22791944.00826447,0.32545265772671583
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,284347.636363636,496791.272727273,1369.18181818182,11,0.5723684210526305,67.17682333583733,-3404.90909090909,0.0018838395548341769,3187.60606060606,0.5710094803823061,0.0011869844745652184,7.22196862741348,-0.5579724021916945,10.4190983242251,-0.8049840175948598,1874658.8512396745,0.3276056094182813
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,284347.636363636,496791.272727273,2741.63636363636,11,0.5723684210526305,95.0200104160756,1372.4545454545398,0.0,2961.6363636363635,0.5717404745343526,0.001087635274279221,7.916310234127369,-0.5579724021916945,11.420821516914105,-0.8049840175948598,7516569.950413203,0.3276056094182813
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,282168.727272727,492433.454545455,2055.27272727273,11,0.5730088495575211,82.31332271539654,-686.3636363636297,0.0006404285048905445,2055.3636363636365,0.5725818972209274,0.00036975157023854847,7.6281638321259395,-0.5568541181326953,11.005114131696644,-0.8033706747286364,4224145.983471086,0.3283391416712338
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,286526.545454545,496791.272727273,3434.27272727273,11,0.576754385964911,106.27304280942063,1379.0,0.003745536407389949,2743.7272727272734,0.5740438855250211,0.002369102497540075,8.14156045801052,-0.5503387773366237,11.745788897869454,-0.7939710248724425,11794229.165289277,0.33264562172976153
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,279989.818181818,494612.363636364,4799.36363636364,11,0.5660792951541842,125.44809950681872,1365.0909090909095,-0.010675090810726817,3429.6363636363662,0.5719475102255389,0.005416107627986045,8.476238612349464,-0.5690211131461297,12.228627411428121,-0.820923938097039,23033891.31404962,0.32044576840225797
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,287616.0,496791.272727273,3432.09090909091,11,0.5789473684210523,106.2395251442679,-1367.2727272727298,0.012868073266868119,3888.57575757576,0.5739270165133826,0.006884209534314557,8.140924948919887,-0.5465437063680705,11.744872052055959,-0.788495894806289,11779248.008264469,0.3351800554016617
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,279989.818181818,493522.909090909,2058.63636363636,11,0.5673289183222956,82.38051635220816,-1373.45454545455,-0.011618450098756727,3430.0303030303025,0.5707851939658442,0.007096210847622623,7.6297990831919416,-0.5668160405878145,11.007473300300173,-0.8177426908523575,4237983.677685935,0.32186210156474593
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,287616.0,497880.727272727,1373.18181818182,11,0.5776805251641141,67.2751934101169,-685.4545454545398,0.010351606841818461,2287.9696969696965,0.5746522706358208,0.006373761824136425,7.224885821022403,-0.548734287747888,10.423306944978007,-0.7916562356996156,1885628.305785129,0.33371478915388664
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,277810.909090909,492433.454545455,4803.09090909091,11,0.5641592920353975,125.49631174639215,3429.90909090909,-0.013521233128716559,2744.9696969696965,0.5697229118406025,0.007071374693435162,8.477014929049913,-0.5724186346738064,12.229747399682017,-0.8258255255563316,23069682.280991744,0.31827570678988093
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,287616.0,495701.818181818,4112.54545454545,11,0.5802197802197804,116.2104268116658,-690.5454545454595,0.01606048818438288,3429.60606060606,0.5740198658064308,0.008633373638405816,8.321797447789555,-0.5443483158046339,12.005815909208424,-0.7853286157276048,16913030.115702447,0.33665499335829024
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,279989.818181818,494612.363636364,4099.72727272727,11,0.5660792951541842,116.03077944964194,-12.818181818180165,-0.014140485065596176,4338.454545454543,0.5701527891364542,0.00877096545987236,8.318675731632915,-0.5690211131461297,12.001312224790176,-0.820923938097039,16807763.71074378,0.32044576840225797
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,287616.0,495701.818181818,4787.63636363636,11,0.5802197802197804,125.2962819651373,687.9090909090901,0.014140485065596176,4333.303030303027,0.5755062851979151,0.008164012859118093,8.473792116349342,-0.5443483158046339,12.225097863781189,-0.7853286157276048,22921461.95041319,0.33665499335829024
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,279989.818181818,493522.909090909,2054.18181818182,11,0.5673289183222956,82.29151807916172,-2733.4545454545405,-0.012890861897484784,3647.1818181818167,0.5712093312320868,0.007828252214629211,7.627632905646783,-0.5668160405878145,11.004348166698088,-0.8177426908523575,4219662.942148767,0.32186210156474593
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,283258.181818182,496791.272727273,3404.0,11,0.5701754385964913,105.80700543559892,1349.8181818181802,0.0028465202741957407,3415.2727272727266,0.5725747123795225,0.006772072513630043,8.132706489693264,-0.5618111784988582,11.733015321685963,-0.8105222011362869,11587216.0,0.32510003077870125
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,285437.090909091,496791.272727273,2009.81818181818,11,0.5745614035087718,81.39971190331902,-1394.18181818182,0.004385964912280493,2489.3333333333335,0.5706885868091863,0.003643446350599811,7.605799540154782,-0.5541483057532894,10.972849278576863,-0.7994670126272917,4039369.1239669346,0.3301208064019697
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,282168.727272727,495701.818181818,4107.27272727273,11,0.5692307692307689,116.13656412678039,2097.4545454545496,-0.005330634278002955,3173.69696969697,0.5713225371120109,0.0028444317016039227,8.320514517223625,-0.5634693572514133,12.00396503164315,-0.8129144473995056,16869689.25619837,0.32402366863905285
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,282168.727272727,496791.272727273,2053.36363636364,11,0.56798245614035,82.27516070593781,-2053.9090909090896,-0.00124831309041884,2723.48484848485,0.5705915429599638,0.0034941974723921264,7.627234525719864,-0.5656647478148498,11.003773425953131,-0.8160817264781899,4216302.223140512,0.32260407048322465
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,283258.181818182,493522.909090909,5479.81818181818,11,0.5739514348785877,133.95252314692698,3426.45454545454,0.005968978738237651,3880.1515151515164,0.5703882200832356,0.0031483243402953658,8.60882720089131,-0.5552104944675055,12.41991231059591,-0.8009994270177794,30028407.305785105,0.3294202495991897
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,286526.545454545,498970.181818182,2060.0,11,0.5742358078602608,82.40774098050484,-3419.81818181818,0.0002843729816731644,3197.7272727272734,0.5720565662930663,0.003531146718975062,7.630461261783627,-0.5547151519364224,11.00842862207058,-0.8002847988046445,4243600.0,0.3297467630289264
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,281079.272727273,495701.818181818,4801.45454545455,11,0.5670329670329678,125.47514776070327,2741.4545454545496,-0.0072028408272930555,4113.757575757577,0.5717400699239389,0.004078949646443441,8.476674181294605,-0.5673378340293317,12.22925580458524,-0.8184954796628026,23053965.752066154,0.32152638570221076
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,286526.545454545,497880.727272727,2738.27272727273,11,0.5754923413566734,94.9620023013836,-2063.1818181818194,0.008459374323705582,3199.9090909090933,0.5722537054166341,0.004564734500528923,7.915082609095544,-0.5525293587164412,11.419050428368617,-0.7971313657657688,7498137.528925636,0.3311914349601859
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,278900.363636364,494612.363636364,4113.54545454545,11,0.5638766519823791,116.22442977263616,1375.2727272727202,-0.011615689374294247,3884.4242424242434,0.5688006534573402,0.006006213148200427,8.32204057663799,-0.572919753561785,12.006166669992359,-0.8265484872909142,16921256.206611536,0.3179568786508571
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,289794.909090909,492433.454545455,3420.81818181818,11,0.5884955752212382,106.06617622898932,-692.7272727272702,0.02461892323885906,3424.21212121212,0.5759548561867637,0.01231597683241749,8.137635035894414,-0.5301858710505334,11.740125710849151,-0.7648965269139999,11701997.03305784,0.346327042054976
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,277810.909090909,498970.181818182,4104.81818181818,11,0.5567685589519646,116.10216318797974,684.0,-0.031727016269273545,3879.7272727272702,0.5697135953851942,0.016649424060724817,8.3199167290221,-0.5856056389557596,12.00310260556931,-0.844850351238087,16849532.305785112,0.30999122823744735
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,287616.0,497880.727272727,4096.36363636364,11,0.5776805251641141,115.98359025396816,-8.454545454540494,0.020911966212149413,3874.0,0.5743148864457724,0.016129058662082144,8.317854941187866,-0.548734287747888,12.000128074485493,-0.7916562356996156,16780195.04132234,0.33371478915388664
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,281079.272727273,493522.909090909,2731.63636363636,11,0.5695364238410603,94.84744661284681,-1364.7272727272798,-0.008144101323053765,3644.2727272727266,0.5679951693190465,0.010540834020187921,7.9126561092096175,-0.5629325405614154,11.415549729016476,-0.8121399846229792,7461837.223140475,0.32437173808166386
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,286526.545454545,496791.272727273,2728.90909090909,11,0.576754385964911,94.80032756668372,-2.727272727269792,0.00721796212385073,3185.6363636363635,0.5746571116566952,0.004458757252123853,7.911657207917889,-0.5503387773366237,11.414108619076561,-0.7939710248724425,7446944.826446276,0.33264562172976153
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,278900.363636364,496791.272727273,2733.18181818182,11,0.5614035087719302,94.87413669938664,4.272727272729753,-0.015350877192980783,2731.2424242424236,0.5692314395259673,0.007679981720241386,7.913221710675299,-0.5773153650348228,11.416365719446134,-0.8328900141647406,7470282.851239678,0.3151738996614348
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,286526.545454545,494612.363636364,3424.54545454545,11,0.5792951541850206,106.12352557786964,691.3636363636301,0.017891645413090407,2962.21212121212,0.5724843496406208,0.009680012993555923,8.138724027887715,-0.5459431658635858,11.741696794197455,-0.787629497998616,11727511.570247902,0.3355828756622468
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,282168.727272727,495701.818181818,4105.54545454545,11,0.5692307692307689,116.11235715815216,681.0000000000005,-0.01006438495425177,3421.0909090909067,0.5699764773959067,0.008969102764380128,8.320093888709877,-0.5634693572514133,12.00335819297231,-0.8129144473995056,16855503.47933881,0.32402366863905285
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,285437.090909091,494612.363636364,1368.54545454545,11,0.5770925110132156,67.16115997743772,-2737.0000000000005,0.007861741782446696,2966.2121212121165,0.5752061448096685,0.005290722466511917,7.221503742796103,-0.5497526942802516,10.418427637493027,-0.7931254857534654,1872916.6611570122,0.33303576626753834
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,283258.181818182,495701.818181818,4788.90909090909,11,0.571428571428572,125.31276750555521,3420.36363636364,-0.005663939584643618,3420.9999999999964,0.572583950557519,0.004056220120083902,8.474057917266022,-0.5596157879354218,12.225481333445547,-0.8073549220576027,22933650.28099173,0.32653061224489854
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,283258.181818182,491344.0,4106.54545454545,11,0.57649667405765,116.1263723553064,-682.3636363636397,0.005068102629078086,3421.33333333333,0.575005918833146,0.003112365058851764,8.32033743204519,-0.55078570848715,12.003709551734406,-0.7946158102269255,16863715.5702479,0.3323484151995324
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,285437.090909091,495701.818181818,3421.72727272727,11,0.5758241758241762,106.08016682823204,-684.8181818181806,-0.0006724982334738172,4105.727272727269,0.5745831404367995,0.0027525520321434425,8.13790075306662,-0.5519529151898529,11.740509059695773,-0.7962997335486074,11708217.5289256,0.33157348146359183
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,281079.272727273,492433.454545455,4798.36363636364,11,0.5707964601769911,125.43516124929015,1376.6363636363699,-0.0050277156471850715,4108.878787878786,0.5743724366862727,0.0031150873928518343,8.47603022968236,-0.5607225949106137,12.228326778787682,-0.8089517069919336,23024293.58677689,0.32580859895058345
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,286526.545454545,492433.454545455,3419.09090909091,11,0.5818584070796445,106.03958883717885,-1379.2727272727298,0.011061946902653386,3879.7272727272725,0.5761596810269375,0.005538600014939419,8.137129978666012,-0.5415281476544692,11.739397067290371,-0.7812599731228891,11690182.644628106,0.33855920588926136
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,279989.818181818,497880.727272727,3420.09090909091,11,0.562363238512035,106.0549823768976,1.0,-0.019495168567609578,3879.1818181818194,0.5716727019228903,0.00977707773663603,8.137422411308895,-0.575607305998985,11.739818958414054,-0.8304258058641917,11697021.826446287,0.3162524120297439
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,287616.0,494612.363636364,1369.72727272727,11,0.5814977973568277,67.19024610212331,-2050.3636363636397,0.01913455884479276,2736.3030303030296,0.5752398143161693,0.01115289931691101,7.222366928002916,-0.5421480948950327,10.419672950510265,-0.7821543679324627,1876152.801652885,0.3381396883308423
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,278900.363636364,491344.0,3422.90909090909,11,0.5676274944567635,106.0983517581768,2053.18181818182,-0.01387030290006419,2737.575757575756,0.5704961767752089,0.009884575824471966,8.13824607986874,-0.5662898950231146,11.741007260960679,-0.816983623255379,11716306.644628093,0.3222009724632631
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,288705.454545455,498970.181818182,4105.72727272727,11,0.578602620087337,116.11490550600772,682.8181818181802,0.010975125630573457,2966.1212121212097,0.5759093039669763,0.007316883860525983,8.320138173728264,-0.5471393581279614,12.003422082748722,-0.7893552386463806,16856996.438016508,0.33478099197193123
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,277810.909090909,492433.454545455,4114.90909090909,11,0.5641592920353975,116.24352190661584,9.181818181819835,-0.014443328051939486,3881.181818181816,0.5701298021931661,0.007539800349487837,8.322372020742979,-0.5724186346738064,12.006644842758956,-0.8258255255563316,16932476.826446272,0.31827570678988093
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,287616.0,498970.181818182,2740.18181818182,11,0.5764192139737989,94.99493030638614,-1374.7272727272702,0.012259921938401419,3653.6060606060596,0.5730603753655114,0.007785485142351807,7.915779554181252,-0.5509200809678692,11.42005590758754,-0.794809668738491,7508596.396694224,0.3322591102381722
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,279989.818181818,494612.363636364,1374.63636363636,11,0.5660792951541842,67.31092792669465,-1365.5454545454597,-0.010339918819614713,2743.2424242424227,0.568885933721127,0.006594265426749268,7.225944512314296,-0.5690211131461297,10.424834313654655,-0.820923938097039,1889625.1322313952,0.32044576840225797
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,288705.454545455,495701.818181818,3426.09090909091,11,0.5824175824175836,106.14729518922026,2051.4545454545496,0.016338287263399365,2513.6363636363626,0.5749720305151891,0.008264723991029179,8.139175213584823,-0.5405675929647262,11.742347717565192,-0.7798741856354943,11738098.917355377,0.33921024030914276
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,281079.272727273,497880.727272727,3434.90909090909,11,0.5645514223194756,106.28281673823408,8.818181818180165,-0.01786616009810793,2745.2121212121197,0.571016099963748,0.00990348173416851,8.141745738777582,-0.5717238059725859,11.746056201513268,-0.8248230996348135,11798600.462809911,0.3187183084429429
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,283258.181818182,493522.909090909,2054.09090909091,11,0.5739514348785877,82.28970075820784,-1380.8181818181802,0.009400012559112048,2971.6969696969695,0.5736401465385491,0.008937146887356683,7.62758864904701,-0.5552104944675055,11.00428431792107,-0.8009994270177794,4219289.46280992,0.3294202495991897
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,284347.636363636,496791.272727273,4115.0,11,0.5723684210526305,116.2447946001858,2060.90909090909,-0.001583013825957158,3201.3333333333326,0.5702904260835647,0.005032753356451181,8.32239411311117,-0.5579724021916945,12.006676715308988,-0.8049840175948598,16933225.0,0.3276056094182813
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,284347.636363636,495701.818181818,4793.36363636364,11,0.5736263736263731,125.37044921122484,678.3636363636397,0.0012579525737426156,3654.151515151516,0.5733154098525306,0.0008360664119409626,8.474987664498691,-0.5557770116282579,12.2268226751674,-0.8018167385161753,22976334.950413253,0.32904721651974345
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,283258.181818182,492433.454545455,4104.27272727273,11,0.575221238938053,116.09451710255411,-689.0909090909099,0.0015948653116798495,4337.545454545456,0.5737386778723524,0.0014297208311399587,8.319783838656459,-0.5530005488167037,12.002910885297815,-0.7978111493867335,16845054.619834732,0.33087947372542864
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,282168.727272727,498970.181818182,4104.09090909091,11,0.5655021834061128,116.09196829162087,-0.18181818181983544,-0.00971905553194019,4333.909090909093,0.5714499319901798,0.005212262824863704,8.319739537943208,-0.5700411224146485,12.002846972878503,-0.8223955004103919,16843562.19008265,0.3197927194370808
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,285437.090909091,496791.272727273,2047.90909090909,11,0.5745614035087718,82.16602605461206,-2056.18181818182,0.009059220102659027,3418.757575757576,0.571761608617646,0.005430851561488251,7.624574595969623,-0.5541483057532894,10.999935958493346,-0.7994670126272917,4193931.644628096,0.3301208064019697
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,282168.727272727,495701.818181818,3426.36363636364,11,0.5692307692307689,106.1514892557687,1378.45454545455,-0.005330634278002955,3192.7878787878794,0.5697647853818847,0.004553157932111747,8.139254813462811,-0.5634693572514133,11.742462555914424,-0.8129144473995056,11739967.768595068,0.32402366863905285
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,286526.545454545,495701.818181818,3423.09090909091,11,0.5780219780219773,106.10114915394254,-3.272727272730208,0.008791208791208427,2965.7878787878794,0.5739380502538395,0.004428630145245934,8.138299196486287,-0.5481433867731871,11.741083892041402,-0.7908037457937581,11717551.371900832,0.3341094070764392
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,278900.363636364,496791.272727273,3415.09090909091,11,0.5614035087719302,105.97799158088924,-8.0,-0.016618469250047063,3421.5151515151524,0.569552085341559,0.008313892775733148,8.135959392174994,-0.5773153650348228,11.73770826796485,-0.8328900141647406,11662845.917355377,0.3151738996614348
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,287616.0,495701.818181818,1370.81818181818,11,0.5802197802197804,67.2170834183799,-2044.27272727273,0.01881627144785014,2736.3333333333326,0.5732150890045628,0.010287985921428112,7.223163053567424,-0.5443483158046339,10.420821516914105,-0.7853286157276048,1879142.4876033007,0.33665499335829024
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,279989.818181818,498970.181818182,4101.36363636364,11,0.5611353711790388,116.05372917718782,2730.5454545454595,-0.0190844090407416,2962.4242424242425,0.5675862200569166,0.01094180543759203,8.319074791630232,-0.577793099218966,12.00188794666932,-0.8335792389030672,16821183.677685976,0.3148729047882376
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,287616.0,495701.818181818,3421.36363636364,11,0.5802197802197804,106.07457081727506,-679.9999999999995,0.0190844090407416,2964.5151515151524,0.5738583105395333,0.011018388697015267,8.137794474670264,-0.5443483158046339,11.740355732380396,-0.7853286157276048,11705729.132231431,0.33665499335829024
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,278900.363636364,495701.818181818,4104.27272727273,11,0.5626373626373635,116.09451710255411,682.9090909090896,-0.017582417582416854,3875.6666666666692,0.5679975046787277,0.010611409385029599,8.319783838656459,-0.5751199744713864,12.002910885297815,-0.8297227350860563,16845054.619834732,0.3165608018355281
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,286526.545454545,496791.272727273,1369.18181818182,11,0.576754385964911,67.17682333583733,-2735.09090909091,0.014117023327547495,2964.939393939396,0.573203842940685,0.009313437541326127,7.22196862741348,-0.5503387773366237,10.4190983242251,-0.7939710248724425,1874658.8512396745,0.33264562172976153
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,279989.818181818,494612.363636364,6144.63636363636,11,0.5660792951541842,141.7525254301025,4775.4545454545405,-0.010675090810726817,3872.6969696969695,0.5684903479188198,0.007360874165710976,8.723334844274614,-0.5690211131461297,12.585111919848883,-0.820923938097039,37756556.041322276,0.32044576840225797
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,287616.0,498970.181818182,2734.63636363636,11,0.5764192139737989,94.89924971331637,-3410.0000000000005,0.010339918819614713,3416.1515151515127,0.5730842983642982,0.006068825054867563,7.913753749393663,-0.5509200809678692,11.417133289066678,-0.794809668738491,7478236.041322294,0.3322591102381722
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,282168.727272727,493522.909090909,2051.54545454545,11,0.571743929359823,82.23879902059258,-683.0909090909099,-0.004675284613975927,3643.6060606060564,0.5714141461626022,0.005177842023211769,7.626348668373537,-0.5590640637834969,11.002495403952652,-0.8065589523596822,4208838.752066097,0.32689112075981025
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,281079.272727273,497880.727272727,1374.63636363636,11,0.5645514223194756,67.31092792669465,-676.9090909090899,-0.007192507040347351,2053.606060606056,0.5709048552176993,0.005978223293755204,7.225944512314296,-0.5717238059725859,10.424834313654655,-0.8248230996348135,1889625.1322313952,0.3187183084429429
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,283258.181818182,494612.363636364,4810.63636363636,11,0.5726872246696034,125.5938534367031,3436.0,0.008135802350127785,2745.6060606060564,0.5696608587829676,0.004449967105677753,8.478584654481216,-0.5574155670258204,12.232012034777314,-0.8041806742624608,23142222.223140463,0.3279706572997728
